userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,category,sub_topic,top_emotion,emotion_confidence,risk_score,priority_level
User_6313,,"Damn shame they drove all of the reliable taxi services out of business. Now if there's inclimate weather you're screwed because the drivers drive when they want and take the rides they want, instead of the structured schedule of a local business.",2,90,4.555.10003,2024-12-05 09:30:30,,,4.555.10003,Safety/Critical,Emergency/Safety Concerns,disappointment,0.45526957511901855,6.7872073821119425,Tier 2: Urgent Investigation
User_2108,,it's disgusting to see a $15 trip jump all the way to $30 and sometime $50 to attract more drivers when I've been told the drivers don't even see most of that money flat extortion,1,1,4.556.10005,2024-12-14 05:58:36,,,4.556.10005,Safety/Critical,Billing & Overcharging,disgust,0.8403241634368896,6.575416324618173,Tier 2: Urgent Investigation
User_766,,im tired at this point and it would take me forever to describe every single terrible experience ive had. most cars smell like cigs and most dont like cracking the window open if suffocating,1,0,4.556.10005,2024-12-16 22:29:06,,,4.556.10005,Safety/Critical,Emergency/Safety Concerns,fear,0.6414029002189636,6.414029002189636,Tier 2: Urgent Investigation
User_6412,,"Safety rules are going downhill. Drivers are constantly on their phones during rides. Non-stop chatting. It is distracting, risky, and extremely annoying to the person who has paid for a car service. Even taxi drivers are courteous enough not to do that. The app offers no good way to handle such complaints discreetly.",3,4,4.555.10003,2024-12-05 03:36:02,,,4.555.10003,Safety/Critical,Emergency/Safety Concerns,annoyance,0.792429506778717,6.364014953106403,Tier 2: Urgent Investigation
User_9903,,I hate these type of questions. I am sure you know what is good or not.,2,0,4.554.10001,2024-11-28 23:21:23,,,4.554.10001,Safety/Critical,General Customer Support,anger,0.699026882648468,6.291241943836212,Tier 2: Urgent Investigation
User_6706,,"The worst support system I've ever seen!! I've tried several times to take help from the support team, but everytime a same guy was there to help me without resolving my problem l.. Saying I've accelerated your concern , no mail support no senior support.. Disgusting apk!",1,1,4.554.10001,2024-12-04 15:43:20,,,4.554.10001,Safety/Critical,App UI & Technical Feedback,disgust,0.7752196192741394,6.119684515478921,Tier 2: Urgent Investigation
User_8936,,"Terrible update. So much more difficult to navigate. Not user friendly anymore. Takes 3x as long just to get a ride. Used to be one click essentially, now there's a time that you need to set but it's 30 min from the current time. And just overall a hassle to use. Will no longer use until it's fixed.",1,27,4.554.10001,2024-11-30 18:24:07,,,4.554.10001,Safety/Critical,Value for Money,disappointment,0.5510503649711609,6.087456335031009,Tier 2: Urgent Investigation
User_7749,,One of the worst app i stuck an emergency I book uber and failed many times very worst and disgusting🤢,1,0,4.554.10001,2024-12-02 18:17:40,,,4.554.10001,Safety/Critical,Emergency/Safety Concerns,disgust,0.8464680910110474,5.9252766370773315,Tier 2: Urgent Investigation
User_8813,,worlds no 1 one third class app 😏😏 disgusting,1,0,4.554.10001,2024-11-30 22:46:43,,,4.554.10001,Safety/Critical,Value for Money,disgust,0.828408420085907,5.798858940601349,Tier 2: Urgent Investigation
User_7087,,"I absolutely hate Uber Eats. Use Door Dash instead; when they say free delivery, they actually mean it.",1,0,,2024-12-03 21:08:08,,,,Safety/Critical,Value for Money,anger,0.6421798467636108,5.779618620872498,Tier 2: Urgent Investigation
User_6956,,Terrible when you have a concern. None to address.,1,0,4.552.10000,2024-12-04 04:10:01,,,4.552.10000,Safety/Critical,Emergency/Safety Concerns,fear,0.5735442042350769,5.735442042350769,Tier 2: Urgent Investigation
User_7165,,"The most disgusting and most worst company ever seen. I recommend not to use UBER at all in america. Late, tricks and so on",1,0,4.554.10001,2024-12-03 18:35:53,,,4.554.10001,Safety/Critical,Wait Times & Delays,disgust,0.8183859586715698,5.728701710700989,Tier 2: Urgent Investigation
User_9935,,The ads. Yuck. And the car tracking on the map is still awful.,3,0,4.554.10001,2024-11-28 22:20:40,,,4.554.10001,Safety/Critical,Value for Money,disgust,0.8118175268173218,5.682722687721252,Tier 2: Urgent Investigation
User_5499,,It's not as much the apps fault as it is the system that empowers the drivers. The ability to cancel on you at anytime even after a long delay is terrible. I personally hate this app as a result,1,2,4.555.10003,2024-12-06 23:26:10,,,4.555.10003,Safety/Critical,App UI & Technical Feedback,anger,0.49748513102531433,5.575978467895939,Tier 2: Urgent Investigation
User_9429,,"The app is not without merit but I've had a bad experience with the highly promoted car rental which has resulted in me losing a fair amount of money. The flow to rent a car is deceptively simple - lacking transparency on some of the requirements - and the TnCs are vague at best. Do yourself a favour and don't bother rent through Uber! But if you must, run a DVLA check first... If your record is anything but spotless, assume the hirer's won't release a vehicle and Uber will make a tidy profit.",2,13,4.553.10000,2024-11-29 21:28:41,,,4.553.10000,Safety/Critical,Value for Money,disappointment,0.5765973329544067,5.5220439943872925,Tier 2: Urgent Investigation
User_5849,,"It's terrible, no longer reliable at all, waste of time",1,0,4.554.10001,2024-12-06 08:56:44,,,4.554.10001,Safety/Critical,Value for Money,fear,0.5477586984634399,5.477586984634399,Tier 2: Urgent Investigation
User_5897,,Worst customer support Being worried about safety,1,0,4.555.10003,2024-12-06 05:40:02,,,4.555.10003,Safety/Critical,Emergency/Safety Concerns,fear,0.5472285747528076,5.472285747528076,Tier 2: Urgent Investigation
User_3033,,Worst drivers,1,0,4.555.10003,2024-12-12 07:26:16,,,4.555.10003,Safety/Critical,Emergency/Safety Concerns,anger,0.5986797213554382,5.388117492198944,Tier 2: Urgent Investigation
User_8750,,"PLEASE UPDATE YOUR MAPS!!!!Prices seem to grow exponentially sometimes, it seems like they are trying to reach infinity. It seems like the driver is the master of the ride and the passenger is bound to constantly be a victim in some scenarios. Drivers can leave you in the road when you really need to get somewhere in time and maybe you get your money back, maybe you loose your appointment or plane, but they are never sanctioned for their actions. Drivers can do what they want, no repercussions.",1,86,4.554.10001,2024-12-01 01:21:43,"Hey Andrei, we are sorry to hear about your concern here regarding the driver-partner. However, we want to take a closer look into this for you. Send in a quick note to t.uber.com/contact and we'll connect.",2020-03-13 15:45:07,4.554.10001,Safety/Critical,Emergency/Safety Concerns,neutral,0.8513433933258057,5.317251511980389,Tier 2: Urgent Investigation
User_9829,,"Full of racist entitled drivers, there is no background check on drivers done. Dangerous!",1,0,4.554.10001,2024-11-29 04:34:06,,,4.554.10001,Safety/Critical,Emergency/Safety Concerns,fear,0.5302005410194397,5.302005410194397,Tier 2: Urgent Investigation
User_7607,,"Since 2019, I have been using the uber and I had the first worst experience with the driver today, it really upset me at the same time I'm really annoyed by his behaviour towards me, while I'm heading to my workplace. He kept on moving backward while I'm almost at the end of the seat holding at the back guard tightly, he chose the rough sides of the road and made me really uncomfortable. I requested him properly to ride safely but he repeated twice. The end I yelled at him to ride carefully",1,3,4.554.10001,2024-12-02 23:04:43,,,4.554.10001,Safety/Critical,Emergency/Safety Concerns,annoyance,0.6412717700004578,5.233924981122637,Tier 2: Urgent Investigation
User_6904,,"Horrible , there is no way to describe issues with account only what they want you to select a 25$ ride cost me 938$ and i can't get by money back. This company should be under review by Google and investigation by police",1,0,4.554.10001,2024-12-04 06:54:30,,,4.554.10001,Safety/Critical,Billing & Overcharging,fear,0.5224931836128235,5.224931836128235,Tier 2: Urgent Investigation
User_833,,Navigation is worst..,1,0,,2024-12-16 20:04:20,,,,Safety/Critical,Wait Times & Delays,disgust,0.7440219521522522,5.208153665065765,Tier 2: Urgent Investigation
User_1909,,WHY DOES IT KEEP LOGGING ME OUT THATS SO ANNOYING,3,0,4.556.10005,2024-12-14 15:06:13,,,4.556.10005,Safety/Critical,Value for Money,anger,0.5765910148620605,5.189319133758545,Tier 2: Urgent Investigation
User_5290,,What is this my minimum distance ride ammount 73rs. And other get rs. 35 to 45 for minimum distance ride. What the hell with you Uber. WTH still showing double amount from others users. What you think about it. I think uber for you every user are not equal.,1,0,,2024-12-07 11:56:52,"Hi Suman! We apologize for the inconvenience caused to you, we will fix this for you. Please fill in your details here: https://bit.ly/343HNsE . We shall get back to you at the earliest.",2022-05-04 12:28:09,,Safety/Critical,Billing & Overcharging,anger,0.5749087929725647,5.174179136753082,Tier 2: Urgent Investigation
User_2510,,The scamming doesn't stop. I once requeested a ride that I canceled and there was no refund at all. This has happened multiple times and everytime I complain about it through support I am told that my account will be blocked. I had a safety incident more than once that I reported and that was never taken into action. UBER WILL DO ABSOLUTELY NOTHING TO ENSURE YUUR SAFETY! The price changes that double at the end of yuur trip is ridiculous. Uber will not give yuur money back when it's their fault!,1,2,4.553.10000,2024-12-13 11:01:30,,,4.553.10000,Safety/Critical,Emergency/Safety Concerns,annoyance,0.6759083271026611,5.154062251284077,Tier 2: Urgent Investigation
User_4689,,Awful prices At this point I am better off walking 6 km thru city than paying that much (and its a capital city we are talking about).,1,0,,2024-12-08 17:13:24,,,,Safety/Critical,Value for Money,disgust,0.72710120677948,5.08970844745636,Tier 2: Urgent Investigation
User_7040,,Terrible! Horrible new drivers are coming on and it's getting worse by the day. First it was uber eats drivers stealing food so I had to delete the app now idiots who don't know how to use GPS and can't communicate are now in charge of our lives?! Deleting this useless app!,1,0,4.554.10001,2024-12-03 22:54:57,,,4.554.10001,Safety/Critical,Emergency/Safety Concerns,fear,0.502985417842865,5.02985417842865,Tier 2: Urgent Investigation
User_9708,,Why the flipping heck are there ads on this app?,1,0,4.554.10001,2024-11-29 11:22:38,,,4.554.10001,Safety/Critical,Billing & Overcharging,anger,0.5525712370872498,4.973141133785248,Tier 3: Standard Review
User_9862,,"Signal is shocking shows drivers miles away from where they actually are. When waiting I have no clue when they will turn up. Drivers pass you about between drivers, it's gone downhill. Terrible to use now.",1,0,4.553.10000,2024-11-29 01:47:54,"Hi, this certainly sounds frustrating. We can always look into this issue for you. Please send a quick note to t.uber.com/contact so we can follow up with you. Also, have you tried uninstalling and reinstalling the app? Be sure to do this for the best usage of the Uber app.",2018-12-26 12:18:35,4.553.10000,Safety/Critical,Wait Times & Delays,fear,0.4891764521598816,4.891764521598816,Tier 3: Standard Review
User_820,,"Every time I get a list of cars to choose from with some soecufic puckup time (eg 3 minutes). Every time after selecting the car I get different car with a completely different time. No explanation, nothing. Sometime the pickup time significantly changes several times. That sucks. Getting a local Taxi is way more reliable.",2,2,4.556.10005,2024-12-16 20:33:47,,,4.556.10005,Safety/Critical,Value for Money,annoyance,0.6315383315086365,4.887842277719929,Tier 3: Standard Review
User_3189,,"Often very hard to get someone to accept a journey, despite living next to a main road, requesting a reasonable trip, and having a good rating. Surge pricing is ridiculous. Overall, very disappointing and making want to just have my own car again.",1,1,4.555.10003,2024-12-11 22:01:03,,,4.555.10003,Safety/Critical,Billing & Overcharging,disappointment,0.8386399745941162,4.8863470535305265,Tier 3: Standard Review
User_4061,,Very Very worst they drivers are very bad response,1,0,4.555.10003,2024-12-09 23:15:17,,,4.555.10003,Safety/Critical,Emergency/Safety Concerns,disgust,0.683501660823822,4.784511625766754,Tier 3: Standard Review
User_3137,,Price swings are annoying when not in your favor...,5,0,4.555.10003,2024-12-12 00:12:48,,,4.555.10003,Safety/Critical,Billing & Overcharging,annoyance,0.7793377637863159,4.6760265827178955,Tier 3: Standard Review
User_10551,,"These people are basically thieves in daylight. They added the disfunctional Uber eats in to the Uber app. They don't have delivery drivers from the restaurants which they publish and eventually cancel the order without a refund. They give a lame excuse that the restaurant has already prepared the order, So cannot give a refund. This is a robbery app. Stay away from it guys.",1,1,4.553.10000,2024-11-27 17:30:15,,,4.553.10000,Safety/Critical,Billing & Overcharging,anger,0.4415428638458252,4.667032955172372,Tier 3: Standard Review
User_663,,Wastes ur time showing 'finding driver' and fails finally. Very irritating and time wasting,2,0,4.519.10000,2024-12-17 04:15:36,,,4.519.10000,Safety/Critical,App UI & Technical Feedback,annoyance,0.7699671983718872,4.619803190231323,Tier 3: Standard Review
User_5387,,Please show nearby riders only. I'm in hurry and 7 km driver accept my ride. This is really irritating.,3,0,4.554.10001,2024-12-07 06:39:14,,,4.554.10001,Safety/Critical,Emergency/Safety Concerns,annoyance,0.7684150338172913,4.610490202903748,Tier 3: Standard Review
User_5993,,"Please let me turn off auto translations in the messages, I don't need them, they're kind of annoying. Or at least, let me change the language within the apps. Also, let us report drivers who cancel trips because we're not paying with cash.",3,0,4.555.10003,2024-12-05 22:52:38,,,4.555.10003,Safety/Critical,App UI & Technical Feedback,annoyance,0.7644691467285156,4.586814880371094,Tier 3: Standard Review
User_4984,,"My trips are long and drivers ask what's the destination and cancel. Or they show up, pull up the address and cancel the trip when they see the address. If your drivers don't want to work, send them home. They're worthless...",1,51,4.555.10003,2024-12-08 01:24:50,,,4.555.10003,Safety/Critical,Value for Money,neutral,0.617578387260437,4.568822105841864,Tier 3: Standard Review
User_2501,,"Every driver is always 10 minutes away making it not worth it. They always arrive 4 late than estimated. Drivers cancel halfway through. It's never convenient. Editing to say it's now usually 17 minutes away, absolutely pathetic",1,3,4.555.10003,2024-12-13 11:28:19,,,4.555.10003,Safety/Critical,Value for Money,disappointment,0.6315962672233582,4.544275697236682,Tier 3: Standard Review
User_4340,,"The feature to switch mode of payment has been redundant in India since the launch of the app. It is high time that Uber fix this bug. This leads to a high number of cancelations and drivers insisting on going directly without the app to meet their minimum cost. For riders this becomes difficult no one wants to be unfair to the drivers but, this also comes at the cost of safety of the riders.",3,44,4.555.10003,2024-12-09 10:48:34,,,4.555.10003,Safety/Critical,Emergency/Safety Concerns,neutral,0.7312507033348083,4.537913193105128,Tier 3: Standard Review
User_2200,,The driver's are the worst,1,0,4.556.10005,2024-12-13 23:54:38,,,4.556.10005,Safety/Critical,Value for Money,disgust,0.6362695097923279,4.453886568546295,Tier 3: Standard Review
User_3450,,I have an emergency today used uber to book a cab but 15 minute is completed waste still in the app not booking the cab on time I have very bad experience with uber never tried again.....!,1,1,,2024-12-11 09:26:41,,,,Safety/Critical,Emergency/Safety Concerns,disappointment,0.7513497471809387,4.449895916464639,Tier 3: Standard Review
User_9942,,Has it got worse over the years. Nearly unusable now with the latest priority update.,2,0,4.554.10001,2024-11-28 22:11:18,,,4.554.10001,Safety/Critical,Value for Money,disgust,0.6352827548980713,4.446979284286499,Tier 3: Standard Review
User_7929,,what the hell Uber ? for 15 min journey your charging me 45£ is that a joke or what? use some basic calculations on your fares. worst fare system. I don't have an option for 0 stars here,1,1,,2024-12-02 12:28:15,,,,Safety/Critical,Billing & Overcharging,annoyance,0.6241624355316162,4.438121793749643,Tier 3: Standard Review
User_11299,,Very bad very very bad,1,0,4.552.10000,2024-11-26 09:37:43,,,4.552.10000,Safety/Critical,Emergency/Safety Concerns,disgust,0.6277173161506653,4.394021213054657,Tier 3: Standard Review
User_7694,,"Worst Payment System, Showing one amount to driver and another amount to passengers very bad",1,0,4.554.10001,2024-12-02 20:32:16,,,4.554.10001,Safety/Critical,Value for Money,disgust,0.6190648078918457,4.33345365524292,Tier 3: Standard Review
User_3410,,Before it never asked for photo id to pickup a rider for me. Now all of a sudden now it's asking for a photo of themselves and a photo of their id and to take a new photo when the driver arrives. Sorry now you're asking too much. I understand it's for safely but now it's become an inconvenience to get my niece picked up.,1,1,4.555.10003,2024-12-11 11:36:30,,,4.555.10003,Safety/Critical,Emergency/Safety Concerns,remorse,0.7271617650985718,4.328956006052804,Tier 3: Standard Review
User_2310,,"You all charged for a rental a few weeks ago in which we were under the impression that the rental would drop off at our house, but instead, we apparently were supposed to be at New Castle Delaware in which we wouldn't had made the time either way. So why do you think I needed a rental because my truck was in the shop for the weekend. So, how was I supposed to get to the pickup spot. Meanwhile, you all kept $130.00 that really sucks because I rented another car the following day.",1,1,4.556.10005,2024-12-13 20:01:47,,,4.556.10005,Safety/Critical,Billing & Overcharging,annoyance,0.5919718146324158,4.24497806835444,Tier 3: Standard Review
User_11188,,"Using Uber a few years already from time to time. Nice UI and easy to use. Payment with PayPal is a great thing as well, although I noticed that lately I pay more. Although when booking the price said was: €11-15, in the end I paid €19,20, which is a quite big difference. I would have preferred to know the higher price rather than having this unexpected surprise.",4,39,4.553.10000,2024-11-26 13:47:57,,,4.553.10000,Safety/Critical,Billing & Overcharging,realization,0.534944474697113,4.223823928811049,Tier 3: Standard Review
User_9077,,"Very disappoint from this app, When , when I have to reach on time , This aap never find my ride on time .",1,0,4.550.10001,2024-11-30 13:05:54,,,4.550.10001,Safety/Critical,Wait Times & Delays,disappointment,0.8428086638450623,4.214043319225311,Tier 3: Standard Review
User_8385,,Very worst experience,1,0,4.554.10001,2024-12-01 17:23:38,,,4.554.10001,Safety/Critical,Wait Times & Delays,disgust,0.6017032265663147,4.211922585964203,Tier 3: Standard Review
User_10233,,"Worst app, in urgency waiting time is too high.",1,0,4.548.10001,2024-11-28 08:45:06,,,4.548.10001,Safety/Critical,Wait Times & Delays,disgust,0.601486325263977,4.210404276847839,Tier 3: Standard Review
User_9923,,Unsafe and not verified drivers,1,0,4.551.10000,2024-11-28 22:45:14,,,4.551.10000,Safety/Critical,Emergency/Safety Concerns,fear,0.41787803173065186,4.1787803173065186,Tier 3: Standard Review
User_469,,The drivers are rude,1,0,4.526.10000,2024-12-17 16:46:43,,,4.526.10000,Safety/Critical,Emergency/Safety Concerns,anger,0.4630853235721588,4.167767912149429,Tier 3: Standard Review
User_7376,,Have you started new way of begging for more money from users? Leave tip so then driver will accept your pickup. Seriously? This is how you force users to pay more money.,1,35,4.552.10000,2024-12-03 10:19:20,,,4.552.10000,Safety/Critical,Value for Money,curiosity,0.569146454334259,4.152665392790369,Tier 3: Standard Review
User_4994,,This app is horrible the diver arrive after 5 min but in the app it was given 2min but when app is showing arrived but the diver is not here yet . Diver's car number is ( 4342) This happens with this diver but else This app is not good 😐 the worse to worst 😑.,1,0,4.555.10003,2024-12-08 00:51:13,,,4.555.10003,Safety/Critical,Wait Times & Delays,disgust,0.5907596945762634,4.135317862033844,Tier 3: Standard Review
User_8187,,Please shut down your company. Uber and their drivers are cheaters. Shame on this company.,1,0,4.554.10001,2024-12-02 00:21:47,,,4.554.10001,Safety/Critical,Emergency/Safety Concerns,anger,0.4572680592536926,4.115412533283234,Tier 3: Standard Review
User_5287,,"I recently redownloaded the app after getting a new phone, intending to continue using the service. However, the constant barrage of notifications and emails - sometimes multiple times a day, urging me to book my ""first"" ride was overwhelming. I decided to uninstall the app, unsubscribe from their emails and switch to Bolt instead. Way to chase away a long-term user of your service - I'm not sure who thought this approach was a good idea...",2,15,4.555.10003,2024-12-07 12:02:24,,,4.555.10003,Safety/Critical,App UI & Technical Feedback,confusion,0.4410609006881714,4.095771424304296,Tier 3: Standard Review
User_8604,,"Auto drivers demanded extra for my last 2 bookings, I cancelled the trips as I don't want to pay and that driver asking me to cancel. I'm very disappointed that I can't find ""demanding extra"" reason while cancelling.",3,0,4.554.10001,2024-12-01 09:54:49,,,4.554.10001,Safety/Critical,Billing & Overcharging,disappointment,0.8190401792526245,4.095200896263123,Tier 3: Standard Review
User_6878,,Worst app never using it again after i got out if the car,1,0,4.554.10001,2024-12-04 08:25:31,,,4.554.10001,Safety/Critical,Emergency/Safety Concerns,disgust,0.5845386385917664,4.0917704701423645,Tier 3: Standard Review
User_8204,,Very worst app waiting time is too long. Driver is also cancle the ride after wasting The time,1,0,4.554.10001,2024-12-01 23:42:01,,,4.554.10001,Safety/Critical,Wait Times & Delays,disgust,0.5832770466804504,4.082939326763153,Tier 3: Standard Review
User_11529,,The safety measures are good. The share options of your trip to other person and the live update all good for safety but I am very disappointed for a trip I was charged twice for one trip and more extra fee if $3 for no reason. Their live chats never available. No success to get customer support. considering not to use Uber anymore.,3,0,4.504.10002,2024-11-25 20:37:47,,,4.504.10002,Safety/Critical,Billing & Overcharging,disappointment,0.8152213096618652,4.076106548309326,Tier 3: Standard Review
User_5766,,very disappointed. They cheat with me. When I book a car fare shows Rs. 449 but when I reached my destination then fare shows 581. After reaching my destination I paid extra 131 rupees. Fully cheater,1,0,,2024-12-06 12:44:19,,,,Safety/Critical,Billing & Overcharging,disappointment,0.8064552545547485,4.032276272773743,Tier 3: Standard Review
User_6040,,Worst app ever wasting my time to find ride i will never use this app again,1,0,4.551.10000,2024-12-05 20:45:37,,,4.551.10000,Safety/Critical,Emergency/Safety Concerns,anger,0.4476996660232544,4.0292969942092896,Tier 3: Standard Review
User_4239,,Drivers going the wrong way. Had 2 drivers completely waste my time. Wait time 1 minute ended up waiting 40 minutes. People on this app are retarded.,1,0,4.551.10000,2024-12-09 15:13:13,,,4.551.10000,Safety/Critical,Wait Times & Delays,annoyance,0.6711956262588501,4.027173757553101,Tier 3: Standard Review
User_478,,worst app. scam. fraud,1,0,,2024-12-17 16:20:33,,,,Safety/Critical,Billing & Overcharging,disgust,0.5682895183563232,3.9780266284942627,Tier 3: Standard Review
User_3120,,"Drivers'll take double the expected time to arrive, claim they're here when they're nowhere in sight, and cancel the trip. Colossal waste of time.",1,0,4.555.10003,2024-12-12 01:18:51,,,4.555.10003,Safety/Critical,Wait Times & Delays,annoyance,0.6557260751724243,3.934356451034546,Tier 3: Standard Review
User_189,,Very badd,1,0,4.556.10005,2024-12-18 06:59:41,,,4.556.10005,Safety/Critical,Emergency/Safety Concerns,disgust,0.5586907863616943,3.9108355045318604,Tier 3: Standard Review
User_6914,,Non stop stupid notifications on an app you need notifications,2,0,4.554.10001,2024-12-04 06:18:35,,,4.554.10001,Safety/Critical,Value for Money,annoyance,0.6440693736076355,3.864416241645813,Tier 3: Standard Review
User_4425,,Uber is tripping big time. Booking fees are the same as the fair ride or more. 14 dollars for a booking fee is ridiculous. Price gouging at it's finest. I won't be using Uber anymore.,1,0,4.548.10001,2024-12-09 05:56:30,,,4.548.10001,Safety/Critical,Billing & Overcharging,annoyance,0.642789363861084,3.856736183166504,Tier 3: Standard Review
User_1703,,Very bad,1,0,,2024-12-14 23:05:20,,,,Safety/Critical,Emergency/Safety Concerns,disgust,0.5492188334465027,3.844531834125519,Tier 3: Standard Review
User_3077,,Very bad,1,0,4.555.10003,2024-12-12 04:09:19,,,4.555.10003,Safety/Critical,Emergency/Safety Concerns,disgust,0.5492188334465027,3.844531834125519,Tier 3: Standard Review
User_4154,,Very bad,1,0,,2024-12-09 18:36:13,,,,Safety/Critical,Emergency/Safety Concerns,disgust,0.5492188334465027,3.844531834125519,Tier 3: Standard Review
User_5300,,Very bad,1,0,,2024-12-07 11:15:15,,,,Safety/Critical,Emergency/Safety Concerns,disgust,0.5492188334465027,3.844531834125519,Tier 3: Standard Review
User_10002,,Very bad,1,0,4.451.10003,2024-11-28 19:37:54,,,4.451.10003,Safety/Critical,Emergency/Safety Concerns,disgust,0.5492188334465027,3.844531834125519,Tier 3: Standard Review
User_10613,,Very bad,1,0,,2024-11-27 15:12:46,,,,Safety/Critical,Emergency/Safety Concerns,disgust,0.5492188334465027,3.844531834125519,Tier 3: Standard Review
User_10702,,Very bad,1,0,4.553.10000,2024-11-27 11:24:07,,,4.553.10000,Safety/Critical,Emergency/Safety Concerns,disgust,0.5492188334465027,3.844531834125519,Tier 3: Standard Review
